"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"95","Berlin","Plzen",441757,441.757,274.5077998,17000,283.333333333333,4.72222222222222,"Czech Republic","Germany"
"96","Berlin","Porto",2629482,2629.482,1633.9601148,86006,1433.43333333333,23.8905555555556,"Portugal","Germany"
"97","Berlin","Poznan",273019,273.019,169.6540066,10601,176.683333333333,2.94472222222222,"Poland","Germany"
"98","Berlin","Prague",350821,350.821,218.0001694,13543,225.716666666667,3.76194444444444,"Czech Republic","Germany"
"99","Berlin","Presov",812399,812.399,504.8247386,30644,510.733333333333,8.51222222222222,"Slovakia","Germany"
"100","Berlin","Qormi",2522590,2522.59,1567.537426,98594,1643.23333333333,27.3872222222222,"Malta","Germany"
"101","Berlin","Rabat",3295539,3295.539,2047.8479346,113082,1884.7,31.4116666666667,"Malta","Germany"
"102","Berlin","Riga",1226982,1226.982,762.4466148,49007,816.783333333333,13.6130555555556,"Latvia","Germany"
"103","Berlin","Rijeka",1103201,1103.201,685.5291014,39171,652.85,10.8808333333333,"Croatia","Germany"
"104","Berlin","Rome",1500559,1500.559,932.4473626,50945,849.083333333333,14.1513888888889,"Italy","Germany"
"105","Berlin","Rotterdam",689516,689.516,428.4652424,24188,403.133333333333,6.71888888888889,"Netherlands","Germany"
"106","Berlin","Ruse",1754488,1754.488,1090.2388432,67121,1118.68333333333,18.6447222222222,"Bulgaria","Germany"
"107","Berlin","Salzburg",731586,731.586,454.6075404,24560,409.333333333333,6.82222222222222,"Austria","Germany"
"108","Berlin","Schifflange",780195,780.195,484.813173,26622,443.7,7.395,"Luxembourg","Germany"
"109","Berlin","Setubal",2797750,2797.75,1738.52185,92168,1536.13333333333,25.6022222222222,"Portugal","Germany"
"110","Berlin","Sevilla",2779429,2779.429,1727.1371806,91186,1519.76666666667,25.3294444444444,"Spain","Germany"
"111","Berlin","Siauliai",1099124,1099.124,682.9956536,43376,722.933333333333,12.0488888888889,"Lithuania","Germany"
"112","Berlin","Sofia",1634632,1634.632,1015.7603248,58384,973.066666666667,16.2177777777778,"Bulgaria","Germany"
"113","Berlin","Split",1463482,1463.482,909.4077148,49246,820.766666666667,13.6794444444444,"Croatia","Germany"
"114","Berlin","Stavanger-Sandnes",1158000,1158,719.5812,51328,855.466666666667,14.2577777777778,"Norway","Germany"
"115","Berlin","Stockholm",1082944,1082.944,672.9414016,44767,746.116666666667,12.4352777777778,"Sweden","Germany"
"116","Berlin","Szeged",1038989,1038.989,645.6277646,36130,602.166666666667,10.0361111111111,"Hungary","Germany"
"117","Berlin","Tallinn",1533633,1533.633,952.9995462,61846,1030.76666666667,17.1794444444444,"Estonia","Germany"
"118","Berlin","Tampere",1796676,1796.676,1116.4544664,81132,1352.2,22.5366666666667,"Finland","Germany"
"119","Berlin","Tartu",1470021,1470.021,913.4710494,59127,985.45,16.4241666666667,"Estonia","Germany"
"120","Berlin","Thessaloniki",1884082,1884.082,1170.7685548,66974,1116.23333333333,18.6038888888889,"Greece","Germany"
"121","Berlin","Timisoara",1180475,1180.475,733.547165,41255,687.583333333333,11.4597222222222,"Romania","Germany"
"122","Berlin","Toulouse",1712003,1712.003,1063.8386642,56818,946.966666666667,15.7827777777778,"France","Germany"
"123","Berlin","Trondheim",1520018,1520.018,944.5391852,66055,1100.91666666667,18.3486111111111,"Norway","Germany"
"124","Berlin","Turin",1153049,1153.049,716.5046486,40416,673.6,11.2266666666667,"Italy","Germany"
"125","Berlin","Turku",1395799,1395.799,867.3494986,80556,1342.6,22.3766666666667,"Finland","Germany"
"126","Berlin","Uppsala",1148716,1148.716,713.8121224,47515,791.916666666667,13.1986111111111,"Sweden","Germany"
"127","Berlin","Utrecht",633154,633.154,393.4418956,22366,372.766666666667,6.21277777777778,"Netherlands","Germany"
"128","Berlin","Valencia",2205849,2205.849,1370.7145686,71177,1186.28333333333,19.7713888888889,"Spain","Germany"
"129","Berlin","Vantaa",1639766,1639.766,1018.9505924,75679,1261.31666666667,21.0219444444444,"Finland","Germany"
"130","Berlin","Varna",1946340,1946.34,1209.455676,75106,1251.76666666667,20.8627777777778,"Bulgaria","Germany"
"131","Berlin","Vasteras",1066663,1066.663,662.8243882,45028,750.466666666667,12.5077777777778,"Sweden","Germany"
"132","Berlin","Velenje",1029860,1029.86,639.955004,35110,585.166666666667,9.75277777777778,"Slovenia","Germany"
"133","Berlin","Vienna",679919,679.919,422.5016666,26064,434.4,7.24,"Austria","Germany"
"134","Berlin","Vilnius",1022898,1022.898,635.6288172,39614,660.233333333333,11.0038888888889,"Lithuania","Germany"
"135","Berlin","Warsaw",574212,574.212,356.8153368,19384,323.066666666667,5.38444444444444,"Poland","Germany"
"136","Berlin","Wroclaw",345519,345.519,214.7055066,13207,220.116666666667,3.66861111111111,"Poland","Germany"
"137","Berlin","Zabbar",2527195,2527.195,1570.398973,99025,1650.41666666667,27.5069444444444,"Malta","Germany"
"138","Berlin","Zadar",1340009,1340.009,832.6815926,45556,759.266666666667,12.6544444444444,"Croatia","Germany"
"139","Berlin","Zagreb",1075471,1075.471,668.2976794,37643,627.383333333333,10.4563888888889,"Croatia","Germany"
"140","Berlin","Zaragoza",2153248,2153.248,1338.0283072,69305,1155.08333333333,19.2513888888889,"Spain","Germany"
"141","Berlin","Zilina",639491,639.491,397.3797074,24758,412.633333333333,6.87722222222222,"Slovakia","Germany"
"142","Berlin","s-Gravenhage",696038,696.038,432.5180132,24608,410.133333333333,6.83555555555556,"Netherlands","Germany"
"143","Cologne","Aalborg",864034,864.034,536.9107276,30058,500.966666666667,8.34944444444444,"Denmark","Germany"
"144","Cologne","Amadora",2221458,2221.458,1380.4140012,72866,1214.43333333333,20.2405555555556,"Portugal","Germany"
"145","Cologne","Amsterdam",262426,262.426,163.0715164,10293,171.55,2.85916666666667,"Netherlands","Germany"
"146","Cologne","Antwerp",206747,206.747,128.4725858,8469,141.15,2.3525,"Belgium","Germany"
"147","Cologne","Arhus",754755,754.755,469.004757,26584,443.066666666667,7.38444444444444,"Denmark","Germany"
"148","Cologne","Athens",2617863,2617.863,1626.7400682,90111,1501.85,25.0308333333333,"Greece","Germany"
"149","Cologne","Barcelona",1383486,1383.486,859.6982004,46358,772.633333333333,12.8772222222222,"Spain","Germany"
"150","Cologne","Bergen",1525528,1525.528,947.9630992,71343,1189.05,19.8175,"Norway","Germany"
"151","Cologne","Berlin",575312,575.312,357.4988768,20038,333.966666666667,5.56611111111111,"Germany","Germany"
"152","Cologne","Bettembourg",240398,240.398,149.3833172,9234,153.9,2.565,"Luxembourg","Germany"
"153","Cologne","Birkirkara",2421168,2421.168,1504.5137952,96391,1606.51666666667,26.7752777777778,"Malta","Germany"
"154","Cologne","Birmingham",NA,NA,NA,NA,NA,NA,"UK","Germany"
"155","Cologne","Braga",2037567,2037.567,1266.1441338,66729,1112.15,18.5358333333333,"Portugal","Germany"
"156","Cologne","Bratislava",983655,983.655,611.243217,33232,553.866666666667,9.23111111111111,"Slovakia","Germany"
"157","Cologne","Brno",894635,894.635,555.926189,30147,502.45,8.37416666666667,"Czech Republic","Germany"
"158","Cologne","Brussels",210243,210.243,130.6450002,8454,140.9,2.34833333333333,"Belgium","Germany"
"159","Cologne","Bucharest",1973897,1973.897,1226.5795958,71731,1195.51666666667,19.9252777777778,"Romania","Germany"
"160","Cologne","Budapest",1146299,1146.299,712.3101986,38669,644.483333333333,10.7413888888889,"Hungary","Germany"
"161","Cologne","Burgas",2299328,2299.328,1428.8024192,78328,1305.46666666667,21.7577777777778,"Bulgaria","Germany"
"162","Cologne","Celje",1013436,1013.436,629.7491304,34689,578.15,9.63583333333333,"Slovenia","Germany"
"163","Cologne","Charleroi",213558,213.558,132.7049412,8146,135.766666666667,2.26277777777778,"Belgium","Germany"
"164","Cologne","Cluj-Napoca",1561967,1561.967,970.6062938,59015,983.583333333333,16.3930555555556,"Romania","Germany"
"165","Cologne","Cologne",0,0,0,0,0,0,"Germany","Germany"
"166","Cologne","Copenhagen",752853,752.853,467.8228542,30111,501.85,8.36416666666667,"Denmark","Germany"
"167","Cologne","Cracow",1081684,1081.684,672.1584376,35892,598.2,9.97,"Poland","Germany"
"168","Cologne","Craiova",1768485,1768.485,1098.936579,62331,1038.85,17.3141666666667,"Romania","Germany"
"169","Cologne","Daugavpils",1715320,1715.32,1065.899848,64253,1070.88333333333,17.8480555555556,"Latvia","Germany"
"170","Cologne","Debrecen",1402225,1402.225,871.342615,46577,776.283333333333,12.9380555555556,"Hungary","Germany"
