"","from","to","m","km","miles","seconds","minutes","hours","Country.to","Country.from"
"88","Barcelona","Panevezys",2846059,2846.059,1768.5410626,97665,1627.75,27.1291666666667,"Lithuania","Spain"
"89","Barcelona","Paris",1035682,1035.682,643.5727948,34042,567.366666666667,9.45611111111111,"France","Spain"
"90","Barcelona","Parnu",3184305,3184.305,1978.727127,112099,1868.31666666667,31.1386111111111,"Estonia","Spain"
"91","Barcelona","Patrai",2424481,2424.481,1506.5724934,112627,1877.11666666667,31.2852777777778,"Greece","Spain"
"92","Barcelona","Pecs",1846030,1846.03,1147.123042,64851,1080.85,18.0141666666667,"Hungary","Spain"
"93","Barcelona","Piraieus",3086389,3086.389,1917.8821246,105808,1763.46666666667,29.3911111111111,"Greece","Spain"
"94","Barcelona","Plovdiv",2522852,2522.852,1567.7002328,87117,1451.95,24.1991666666667,"Bulgaria","Spain"
"95","Barcelona","Plzen",1619577,1619.577,1006.4051478,52953,882.55,14.7091666666667,"Czech Republic","Spain"
"96","Barcelona","Porto",1158893,1158.893,720.1361102,36946,615.766666666667,10.2627777777778,"Portugal","Spain"
"97","Barcelona","Poznan",2099988,2099.988,1304.9325432,67760,1129.33333333333,18.8222222222222,"Poland","Spain"
"98","Barcelona","Prague",1719019,1719.019,1068.1984066,56466,941.1,15.685,"Czech Republic","Spain"
"99","Barcelona","Presov",2232342,2232.342,1387.1773188,75782,1263.03333333333,21.0505555555556,"Slovakia","Spain"
"100","Barcelona","Qormi",2376194,2376.194,1476.5669516,95636,1593.93333333333,26.5655555555556,"Malta","Spain"
"101","Barcelona","Rabat",1440640,1440.64,895.213696,54300,905,15.0833333333333,"Malta","Spain"
"102","Barcelona","Riga",3004572,3004.572,1867.0410408,105006,1750.1,29.1683333333333,"Latvia","Spain"
"103","Barcelona","Rijeka",1444448,1444.448,897.5799872,50941,849.016666666667,14.1502777777778,"Croatia","Spain"
"104","Barcelona","Rome",1354163,1354.163,841.4768882,47987,799.783333333333,13.3297222222222,"Italy","Spain"
"105","Barcelona","Rotterdam",1473459,1473.459,915.6074226,48911,815.183333333333,13.5863888888889,"Netherlands","Spain"
"106","Barcelona","Ruse",2678914,2678.914,1664.6771596,93942,1565.7,26.095,"Bulgaria","Spain"
"107","Barcelona","Salzburg",1508539,1508.539,937.4061346,51809,863.483333333333,14.3913888888889,"Austria","Spain"
"108","Barcelona","Schifflange",1148084,1148.084,713.4193976,37390,623.166666666667,10.3861111111111,"Luxembourg","Spain"
"109","Barcelona","Setubal",1213853,1213.853,754.2882542,39059,650.983333333333,10.8497222222222,"Portugal","Spain"
"110","Barcelona","Sevilla",995965,995.965,618.892651,33139,552.316666666667,9.20527777777778,"Spain","Spain"
"111","Barcelona","Siauliai",2876714,2876.714,1787.5900796,99374,1656.23333333333,27.6038888888889,"Lithuania","Spain"
"112","Barcelona","Sofia",2368766,2368.766,1471.9511924,81546,1359.1,22.6516666666667,"Bulgaria","Spain"
"113","Barcelona","Split",1593773,1593.773,990.3705422,67330,1122.16666666667,18.7027777777778,"Croatia","Spain"
"114","Barcelona","Stavanger-Sandnes",2697210,2697.21,1676.046294,100710,1678.5,27.975,"Norway","Spain"
"115","Barcelona","Stockholm",2785517,2785.517,1730.9202638,96570,1609.5,26.825,"Sweden","Spain"
"116","Barcelona","Szeged",2077446,2077.446,1290.9249444,69431,1157.18333333333,19.2863888888889,"Hungary","Spain"
"117","Barcelona","Tallinn",3311223,3311.223,2057.5939722,117845,1964.08333333333,32.7347222222222,"Estonia","Spain"
"118","Barcelona","Tampere",3260078,3260.078,2025.8124692,139164,2319.4,38.6566666666667,"Finland","Spain"
